Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
169687,-1.78463426,0.634278659,0.272226031,-0.066718186,-0.629628595,-0.550614496,0.026553142,0.829429031,-0.458780495,-0.684933122,0.233252881,0.020999071,-1.666842961,1.169864663,-0.356415299,0.373677958,-0.096207723,0.568443899,0.574291238,-0.423180786,0.157878743,0.10031931,-0.076641767,0.07318371,-0.16147156,0.277889542,-0.390407211,-0.062382276,74.95,0
169687,2.326994212,-1.115454188,-1.268057275,-1.560260697,-1.006729982,-1.287806286,-0.667498861,-0.477611535,-1.725490639,1.653569372,-0.64569886,-0.407406155,1.407786506,-0.300842172,0.119643479,-0.726146502,0.409106016,-0.162205594,-0.416567721,-0.386221874,0.08769896,0.798866796,0.063846228,0.030175636,0.109404277,0.07020743,-0.003962054,-0.059255602,15,0
169688,2.074796728,-0.210723916,-1.496353365,0.075212735,0.333326961,-0.3211506,0.017941139,-0.080427892,0.468811336,0.262733704,-0.087204061,0.376469544,-0.620272449,0.567867994,-0.499318747,0.426217315,-0.864669878,0.055717517,0.822565774,-0.213555809,-0.308600521,-0.842563412,0.203873877,-1.05796151,-0.221816767,0.24343822,-0.082532917,-0.080701898,9.99,0
169689,-0.296355864,0.767480591,0.881635701,-0.981514024,0.456270776,-0.043589729,0.417217915,0.087723213,0.614617746,-0.788232427,1.162318401,0.146350861,-0.850364336,-1.369654686,-0.066212437,0.697242413,0.090512202,0.87427253,-0.0849279,0.077088155,-0.255058653,-0.518445781,-0.017393472,0.547262267,-0.405089168,-0.358526576,-0.001254171,-0.103114891,0.77,0
169689,-0.793878801,0.620484307,-1.256002617,-0.374496234,-0.447822712,-0.402896344,3.991170212,-0.956194842,-1.217990223,-0.817729484,-0.833418934,-0.210866907,0.157502239,0.617990085,-0.568506169,-0.763047906,-0.208586379,-0.591779437,-0.144363209,-0.076646768,0.343133597,1.199061545,-0.112007196,0.110969185,0.682530886,0.700484374,0.09379161,-0.015733685,480,0
169689,-1.662531795,1.49317482,1.038910041,0.94015205,-0.543265902,0.504490107,-0.345190904,1.299068442,-0.068146018,-0.418605906,-0.461305121,0.146558713,-2.018531082,0.78338744,-1.299550037,-0.365504162,0.491697777,0.203826645,1.63623634,-0.052540121,-0.497435173,-1.40912314,-0.097371155,-0.518858921,0.424436411,-0.762567692,0.210126687,0.043142002,12.98,0
169689,0.996425015,-3.489438529,-1.586846631,-1.087862281,-1.747290578,-0.04721614,-0.308059522,-0.360916257,-1.311586476,1.190855795,-1.072506101,-0.148981633,2.025395792,-0.697225841,-0.071099871,-0.300124207,0.24925525,0.114372089,-0.31892834,1.075126255,0.258091248,-0.237747685,-0.358154346,0.524623349,-0.427007091,-0.27043443,-0.098216086,0.08093181,695.8,0
169691,2.03524821,-0.159237498,-1.710835575,0.623429059,0.105118973,-1.314210705,0.457815366,-0.371755361,0.594277637,0.166384034,-1.29799212,-0.514990505,-1.636594743,0.727569532,-0.279558276,-0.461632534,-0.058001249,-0.563256611,0.19782182,-0.284100077,-0.038213698,-0.029605374,0.044245099,-0.099498589,0.175212312,0.388799709,-0.098479994,-0.073793519,33.35,0
169693,-0.19771236,0.947074526,0.10491517,-0.658143327,0.378139899,-1.079174337,0.957945416,-0.151913571,0.257763412,-0.084162902,-1.147982148,-0.252749156,-0.622858012,0.165035895,-0.302530995,-0.038120785,-0.433961244,-0.634220918,-0.054080825,0.056595274,-0.307246701,-0.676278102,0.078470145,-0.139105477,-0.43803611,0.154352245,0.347569876,0.161184927,8.99,0
169693,2.004109426,0.117863997,-1.761041292,0.567689021,0.429763636,-0.509599009,-0.025378822,-0.08313688,0.454226873,-0.526881106,1.244537917,1.102961804,0.394789279,-1.643861073,-1.154848156,0.296270497,0.942385758,0.615219333,0.162746499,-0.110105536,0.021082484,0.345187275,0.060755064,0.711864629,0.097612347,0.581066694,-0.044497578,-0.03215139,1,0
169696,-1.368419702,0.378172707,0.382542802,-1.238535961,2.272300915,-1.185701019,0.686414023,-1.160485816,-0.134206694,-1.206480341,-0.722724512,0.17465552,0.540861552,-1.325897377,-0.854003732,0.651508421,-0.119595693,-0.392902229,-1.139262315,-0.389883038,0.352717754,-1.198547692,-0.249960186,0.504922339,0.08158902,-0.010484955,0.023080278,-0.133453418,9.99,0
169697,0.239224365,1.010734502,-0.436238857,-0.110682353,0.868059231,-1.332003106,1.017842023,-0.336985656,-0.228620372,-1.034487331,-0.330074076,0.131060596,0.693507275,-1.047018279,0.656028271,-0.031198134,0.534950531,0.566303613,-0.257240168,-0.059384392,0.322267803,1.099035304,-0.203012416,-0.063959914,-0.377099228,-0.156132335,0.153051637,0.133784705,3.03,0
169698,2.012408171,-0.10593485,-1.007033721,0.323467957,-0.140213495,-0.944703989,0.077407397,-0.188427794,0.290088834,0.244779322,1.024423409,1.106575975,-0.133694264,0.496901536,-0.656622319,0.06859838,-0.499393763,-0.392762644,0.401107059,-0.222173496,-0.232438364,-0.577478385,0.340295096,0.074821424,-0.344277741,0.172997619,-0.075096645,-0.069344945,1.98,0
169699,0.13662805,1.099197794,-0.366638722,-0.549746817,1.016528629,-0.75974303,1.014473857,-0.139580572,-0.191650323,-0.867784651,-0.448179925,0.410712506,0.927418244,-1.194775109,-0.296832743,0.217940783,0.38305758,-0.432066409,-0.320364148,0.067168806,-0.323657925,-0.728107455,0.091057268,0.595818212,-0.410213298,0.111968321,0.232315878,0.086102842,0.89,0
169699,0.918519799,-1.788782077,-0.934908912,1.858355069,-0.917469315,-0.245661725,0.447585099,-0.169008191,0.916363524,-0.14778606,-1.10047362,0.402374518,-0.271484075,0.137059979,-0.115728773,0.043431914,-0.323447345,-0.483428442,-0.340901436,0.783864643,-0.063791716,-1.217643334,-0.039946754,-0.153350096,-0.578256559,-1.116764198,-0.049764667,0.06277756,538.84,0
169699,0.007104849,0.552262666,0.170508665,-1.209203405,1.117964859,0.017924479,1.050591703,-0.262487851,-0.277566302,-0.108987027,0.551541505,0.858516165,0.979277109,-0.016145703,-0.430521565,0.697772074,-1.420867503,-0.046042849,0.325651471,0.000719037,-0.303568499,-0.822656381,0.389798011,0.062845699,-1.755035897,-0.260892427,-0.082469772,0.048196444,37.13,0
169699,-0.330682652,0.726716267,1.701820685,4.01973224,1.21827532,2.024204992,0.166350523,0.219107869,-1.944790427,1.700323543,-0.180597384,-0.180101846,1.260413645,-0.23248146,0.588805487,0.693189628,-0.899350195,1.415459596,1.580515632,0.644581463,0.27424196,0.791070461,-0.128749111,-0.33303664,-0.310928684,0.435167645,-0.001133541,-0.052557494,73.47,0
169701,-1.994854842,-0.029420092,1.101928288,-0.850594748,1.491622516,-1.505967364,0.691433678,-0.178876989,-0.123809567,-0.551880875,-0.941405829,-0.044188198,-0.230376904,0.06101679,-0.375188444,0.0282909,-0.483742927,-0.84766395,-0.413661942,-0.139338387,-0.353830187,-0.926934267,-0.139129094,-0.082507578,0.66794428,0.247033392,-0.120628707,0.347962925,9.99,0
169701,-1.379946619,0.152537411,-0.007450967,-0.067461387,1.51961861,4.745998069,0.183309606,1.533788603,-0.780092884,-0.881236965,-0.348689391,-0.173077412,0.031523891,0.514522413,1.569451902,0.081799076,-0.303738348,0.657701663,0.189585526,0.584417661,0.426867395,0.589968614,0.190370384,0.675089729,0.720605212,-0.243473601,-0.072724782,0.013166506,252.96,0
169702,1.920578722,-0.583479013,-0.344325531,0.325840157,-0.642418693,0.001363087,-0.75438573,0.122984513,1.025751749,0.162877112,0.467971995,0.975316985,0.17047016,-0.091636775,-0.286512633,0.537811965,-0.797642421,0.561000661,0.037284508,-0.132596787,0.265661798,0.931994909,0.063234577,-0.324900081,-0.238524717,0.63107867,-0.023664237,-0.058191579,29.9,0
169702,-1.226340861,1.970558824,1.684822985,2.98026581,0.052104954,0.666876835,0.028195697,0.645469467,-1.291476159,1.011440328,-1.135072121,0.338971849,1.401311915,-0.425539606,-0.833867216,0.887208884,-0.613204841,0.071217744,-1.539906651,0.119439725,0.314404101,1.003038987,-0.136829906,1.169467302,-0.075319267,0.103694984,0.252718267,0.231242255,2.27,0
169702,2.055509827,-0.023821988,-1.055972749,0.403915596,-0.071684596,-1.118793116,0.199197801,-0.334281873,0.472517588,0.052117511,-0.614533196,0.695949245,0.506342978,0.192047075,0.03830144,-0.184843066,-0.257223221,-1.013515285,0.071508457,-0.203923268,-0.278801121,-0.638428662,0.342379204,-0.001045508,-0.29801175,0.199662375,-0.064470405,-0.059695463,0.89,0
169702,0.738765115,-1.477020973,-0.822579882,3.905252411,0.308715308,2.391324072,0.135921855,0.533575543,-0.700670746,1.112751252,0.401762675,0.642595815,-0.18151608,0.264323884,-0.914898202,0.526477745,-0.3157887,-1.294692431,-1.95931151,0.684981817,-0.009385456,-1.0882346,0.034318039,-1.717470975,-0.917906185,-0.452376644,-0.053385387,0.034361942,526.75,0
169704,2.055210508,0.028026985,-1.730651335,0.433738165,0.297287666,-0.844056475,0.075310637,-0.1280991,0.717509842,-0.34460298,-0.751971087,-0.623330309,-1.443267928,-0.537788978,0.416004318,0.321862567,0.624323178,-0.219406793,-0.019148758,-0.250508308,-0.371873263,-1.041773838,0.363735936,0.467691371,-0.328644364,0.17989051,-0.070098903,-0.033257568,5.99,0
169705,1.928540745,-0.338794398,-0.773927786,1.023822803,0.027823635,0.601129048,-0.608708104,0.282794156,0.857511019,0.376208139,-0.058585127,0.136016375,-1.096098006,0.377965408,-0.058470198,0.642468172,-1.017357367,0.94872827,-0.121238505,-0.242521375,0.156630697,0.482618919,0.086722622,-0.016708833,-0.023490054,-0.589909882,0.033751214,-0.042675953,25,0
169705,-1.047338704,-0.399245764,1.116377266,-0.508290067,-1.029778999,-0.096315445,1.640809078,-0.105185939,0.346606406,-1.374410957,-1.089180162,-0.296684964,-0.342546995,0.046768502,0.731031586,0.219737511,-0.740842056,0.724056211,-0.516128361,0.631951068,0.504009036,0.886372827,0.525244967,-0.004311576,0.15583809,-0.581717316,0.050056118,0.176887954,360,0
169705,-0.115987861,0.083646368,0.232872591,-0.082099229,0.876766536,-1.463684635,0.481958631,-0.177885099,-0.022166203,-0.35103471,-1.035293103,-0.182361877,-0.590177397,0.353137247,-0.089425854,-0.264001507,-0.194315503,-0.577922311,0.418595292,-0.022453276,-0.134115051,-0.493388057,0.269080204,0.028587489,-0.939257795,0.142145369,0.05219744,0.111164685,2.69,0
169706,1.81784578,-1.293668257,-1.522930311,-0.288284159,-0.722444637,-0.665966752,-0.254415476,-0.1655664,-0.305803479,0.927273071,0.098794004,-0.239633485,-1.288194014,0.741753331,-0.120264581,-1.413795559,-0.443985282,2.17661064,-0.607369272,-0.384239975,0.064685986,0.37427776,-0.154451034,-0.360627744,0.114739616,-0.031303677,-0.033602777,-0.040852715,175.5,0
169707,0.006385304,1.134404709,-0.34080464,-0.123721345,0.988384447,-1.305244656,1.3010047,-0.327135609,-0.265954516,-1.145580613,-0.575864383,-0.098043053,-0.167898995,-0.818460852,0.00758474,-0.407796323,0.827514489,0.047815887,0.260179344,-0.104919606,-0.047961044,0.0227449,-0.070326005,-0.117707866,-0.645893419,-0.472961659,0.227778094,0.244869993,4.99,0
169708,1.95566667,-0.142031968,-0.639859315,1.657883127,-0.255891607,-0.397596816,-0.084776867,-0.058561176,1.217471201,0.009196087,-1.522095243,0.408913534,-0.957526896,-0.107271032,-1.638511055,-0.873463883,0.260537609,-0.911460359,0.230372405,-0.368484365,-0.34289656,-0.598189491,0.253504364,-0.064017786,0.023349334,-0.813418382,0.039091794,-0.046143894,2,0
169710,1.547843742,-0.865228915,-2.348936189,-0.035348837,1.167837256,1.171635408,0.367134224,0.190565475,0.386939746,-0.179065837,0.938892109,1.02463252,-0.15671258,0.883169285,0.58287584,-1.025646812,-0.003671527,-0.83097241,-0.529437535,0.13594945,0.317475278,0.646239551,-0.152459496,-0.925259652,0.156690056,-0.460003025,-0.009626114,-0.042262118,220.78,0
169710,-0.862711816,-0.268821033,-2.084779131,-0.116767718,2.064813715,-2.663030249,1.00535006,-0.237790089,-0.659832013,-0.62954186,-1.12152387,0.852455414,0.925512461,1.034448472,-0.981047753,-0.971592271,-0.203711049,-0.408104762,-0.283192715,0.106835996,0.738796917,1.740483768,-0.049194262,0.163417339,-1.020342756,-0.264910954,0.206311813,0.043906463,27.88,0
169710,-0.076710783,0.930814129,0.253201714,-0.599739419,0.37289613,-1.110217751,1.033103586,-0.253062635,0.009548788,-0.307476408,-0.89741681,0.178808624,0.087901955,0.06191567,-0.404335068,-0.110181796,-0.417123588,-0.76780204,-0.085853481,-0.046435913,-0.240929837,-0.564788475,0.077123032,0.040977369,-0.499448294,0.124440173,0.111928074,0.096774253,8.98,0
169710,2.078131579,-1.162956963,-0.422679302,-0.823415562,-1.367376722,-0.625861132,-1.148947852,0.05152853,0.073298255,0.942719057,0.726400997,-0.478649522,-1.238439703,-0.010323947,-0.386197694,1.382495203,-0.001648913,-0.519184641,0.700654503,-0.076107062,0.375868134,1.034005526,0.135681479,0.0793967,-0.245210726,-0.110448205,-0.00529864,-0.056891718,29.95,0
169711,1.716860765,-0.745862294,-0.709722103,0.543267762,-0.389458793,0.010500905,-0.250905892,0.053087708,0.800898295,0.072379541,0.386748228,1.140651913,0.081701709,0.077582947,-0.804082626,0.343812955,-0.646437,-0.200403417,0.520361516,0.069716386,-0.31258255,-1.051347852,0.285178053,-0.579579871,-0.591475094,-0.149136964,-0.046112954,-0.034439943,140,0
169711,1.569950588,-0.294823938,-3.491982316,0.583723405,1.076294905,-0.81431003,0.746138849,-0.241699749,0.000600849,-1.146890035,1.295516883,-0.215718716,-0.610788223,-2.539897073,0.005838978,1.293150482,1.804421094,1.68869095,-0.037276456,0.449470061,0.034044962,-0.426103854,-0.251423707,-0.129832178,0.049284507,0.655727694,-0.125541106,0.033640471,270,0
169712,1.925897461,-0.604326245,-0.506791437,0.153625167,-0.637123239,-0.137049482,-0.711574215,0.240501893,1.068908066,0.214241218,0.584243905,-0.057688386,-2.06466665,0.554164281,0.08919311,0.725277183,-0.637136659,0.276824938,0.25946082,-0.242439903,-0.225688999,-0.774474116,0.476513893,0.694244421,-0.743145195,0.181421647,-0.06600454,-0.04701559,29.94,0
169713,-0.993764136,0.460402337,-0.751913337,-2.298467693,-0.810673764,1.074547951,-1.989971281,-1.908088057,-2.418508997,0.423869319,-0.699547349,0.148531971,1.193723237,0.223483328,0.061481917,-1.520512344,1.725976878,-1.410907134,-1.14785987,0.005852835,-1.089565476,1.417287222,0.500230532,-1.037713866,-1.649829148,-0.277871619,-0.334927507,-0.065288958,18.98,0
169714,1.999374018,-1.797124146,-1.150742923,-1.529884789,-1.275460894,-0.537160059,-0.872340161,-0.206056294,-1.544622769,1.673369287,0.477718891,0.001781061,0.751469055,-0.248715261,-0.922367344,-0.341305817,0.143753875,0.428065665,0.227818001,-0.107643015,-0.045878003,0.0532268,0.045485496,-0.335397771,-0.196770045,-0.177224786,-0.020381371,-0.038664987,160.24,0
169714,0.242849798,0.734619154,-0.59460315,-0.865207685,1.362197126,0.005479921,0.907307111,0.002916632,0.183883394,-0.403185718,0.114400874,-0.782346432,-1.89281509,-0.688245368,-0.5934155,0.706860176,-0.109091389,0.656479487,0.303763814,-0.003704619,-0.410080418,-0.975455201,-0.025386485,-0.364212054,-0.452453682,0.126883219,0.044756975,-0.161560879,2.69,0
169715,-1.143423033,1.116326198,1.607384567,1.159070373,-0.359707328,0.142409499,0.342849984,0.607353267,-0.081751278,-0.747699349,-1.504625823,0.131567792,-0.647612089,0.087987287,-0.752320415,-0.820759452,0.620435015,-0.573474062,1.237968782,0.106985316,-0.492190246,-1.315105931,-0.005170737,-0.10077971,0.404118964,-0.77841675,0.219604336,0.070678957,49.99,0
169716,-0.25330274,0.577194432,0.489081416,-0.469938853,0.925805282,-0.632575875,0.806294794,-0.088056446,-0.621745096,-0.368793977,0.52248879,0.800479252,0.289148509,0.357614308,-0.84574461,-0.062449657,-0.583634195,-0.071889604,0.931336154,0.019477441,-0.116907806,-0.34846684,0.026694481,-0.320673802,-0.750335741,0.182649967,0.119418757,0.178691276,6.15,0
169716,-0.360634881,1.207712073,-0.975911974,-0.637426612,0.98836199,-0.372597942,0.671306163,0.203081213,-0.209008662,-0.433174664,-1.565761881,0.31482015,1.111432499,0.471727497,0.478457445,-0.182952753,-0.60802756,0.277882334,0.261564798,-0.046958996,0.38620577,1.23456512,-0.075622715,0.033324756,-0.628032137,-0.215373139,0.26062118,0.25107753,4.99,0
169716,-0.650879778,1.57138968,-1.285761251,-0.907400962,0.973334611,-0.136205581,0.527722633,0.49954051,-0.116623788,-0.288854475,0.294848897,0.761946727,0.629676989,-0.793020995,-0.943818733,0.817206129,-0.047785636,0.476551553,0.286802855,0.222027002,-0.358039642,-0.882703888,0.036570416,-0.244552145,-0.207182896,0.15320129,0.321408518,0.110631917,10.71,0
169717,0.085530548,0.86951953,-0.364925908,-0.621594022,0.803102943,-0.537016535,0.753363463,0.142482774,-0.081676626,-0.627964237,0.90193402,-0.195807598,-1.658000919,-0.498324561,-0.730690933,0.506863873,0.304817044,0.341442812,-0.04630676,-0.080786881,-0.294238523,-0.803632768,0.122410361,0.55869688,-0.535116163,0.097551616,0.211859336,0.071498575,2.69,0
169717,2.078460814,-0.093210793,-1.58312241,-0.071747294,0.298242514,-0.826578059,0.262412815,-0.244179045,0.447497415,0.061249318,0.523984485,0.98813737,-0.093391294,0.605994675,-0.569622388,-0.161564,-0.622326392,-0.054948103,0.74616533,-0.225340926,-0.124381805,-0.203940666,0.121277203,-0.481632336,0.063744806,-0.067881278,-0.054242335,-0.078465282,0,0
169719,-1.305016499,-0.791581895,-1.938193983,-1.112707192,2.892442208,-0.817214081,0.335763541,0.532692449,-0.168408545,-1.068721276,-0.785024884,0.323638948,-0.596260398,1.246813419,-0.075759816,-0.894832796,0.067818199,-1.683617592,-2.609142442,-0.163314499,0.615510662,1.193976491,0.23743872,-0.335528506,-1.535518564,-0.659680784,0.239723329,0.009893529,14.9,0
169719,-0.07245894,1.182856264,-0.65761866,-0.687401721,1.110527903,-0.576789867,0.924386553,-0.054617006,0.156435193,-0.531699432,-0.93152646,-0.160573699,0.155619534,-1.121292997,-0.158573207,0.354874033,0.275289888,-0.213147988,-0.191222353,0.15048262,-0.391168731,-0.894737887,0.057632688,0.163757647,-0.334326743,0.144717884,0.335738824,0.138688937,1.29,0
169720,-0.854656976,0.910426618,-0.314951749,0.017378446,2.192936567,-0.715425552,1.710480544,-0.340616626,-0.733787089,-0.842160155,0.978822869,0.143162227,-0.724746322,-1.141599332,-1.682785854,0.067064348,0.36819435,0.615288398,-0.747880485,-0.234320127,0.018182693,0.372108276,-0.04360724,0.563219277,0.516001062,-0.68125888,-0.117100947,-0.113415372,4.73,0
169720,2.084624918,-1.128521211,-0.984147592,-2.36907387,-1.475111349,-2.135765246,-0.295338096,-0.541513746,1.002869573,-0.492691736,0.152636194,1.417123015,0.985973863,0.048310554,0.82502078,-2.964281302,0.451972544,0.933476575,-0.070270347,-0.519067045,-0.179414162,0.22944407,0.196579421,0.947511457,0.03479424,-0.839634961,0.068954159,-0.027801287,46.48,0
169720,2.058176874,0.221432805,-1.673264442,0.41729577,0.194388441,-1.514729323,0.307898771,-0.469338056,0.213406124,-0.371910347,-0.099439978,0.587792149,1.260460975,-1.087118387,0.649223595,0.407300905,0.394750385,0.136348931,-0.451851019,-0.073714033,0.176167707,0.692218474,0.008277285,0.052492971,0.081474158,0.786799297,-0.064917006,-0.038061897,11.89,0
169720,-3.13121379,1.25054824,-1.088116495,-0.948595015,-0.823408003,0.921434429,0.301720974,-0.20449532,1.794236166,1.821876198,0.096542568,0.813641828,0.719863818,-0.884768863,-0.600727381,0.684080994,-1.215159722,0.629745425,0.098903694,-0.95134898,0.319050499,1.026174658,-0.017697782,0.182325065,-0.801046171,0.198368055,-2.863783221,0.007222713,131.57,0
169721,-1.894992334,-0.855995947,2.155001983,-0.489686457,1.404274985,0.037023852,-0.750383239,0.556995037,0.027307467,-0.55130437,0.461419197,0.892132394,0.811362326,-0.336240683,-0.108937935,0.767371366,-1.019715123,0.75133672,0.026795841,0.664055917,0.152184428,0.058072656,0.033941161,0.308271176,0.447102562,0.293319213,0.211686365,0.154332458,51.89,0
